profit_rank,crop,predicted_yield,modal_price,expected_revenue,cost_per_hectare,net_profit
4503,Wheat,33.62759427625004,2700.0,90794.50454587513,30000.0,60794.50454587513
4504,Rice,36.13983885930008,2650.0,95770.5729771452,35000.0,60770.5729771452
4505,Maize,47.95726294030007,1850.0,88720.93643955512,28000.0,60720.936439555124
4506,Wheat,34.230134446950004,2650.0,90709.8562844175,30000.0,60709.8562844175
4507,Wheat,34.230134446950004,2650.0,90709.8562844175,30000.0,60709.8562844175
4508,Wheat,34.230134446950004,2650.0,90709.8562844175,30000.0,60709.8562844175
4509,Maize,55.15243032599997,1608.0,88685.10796420796,28000.0,60685.10796420796
4510,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4511,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4512,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4513,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4514,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4515,Maize,29.52311212339993,3000.0,88569.33637019979,28000.0,60569.33637019979
4516,Wheat,34.29466065124996,2637.5,90452.16746767178,30000.0,60452.16746767178
4517,Maize,53.55716727350002,1650.0,88369.32600127504,28000.0,60369.32600127504
4518,Wheat,37.6310357997,2400.0,90314.48591928,30000.0,60314.48591928001
4519,Wheat,34.230134446950004,2637.5,90281.97960383064,30000.0,60281.97960383064
4520,Maize,55.15243032599997,1600.0,88243.88852159996,28000.0,60243.88852159996
4521,Maize,55.15243032599997,1600.0,88243.88852159996,28000.0,60243.88852159996
4522,Maize,55.15243032599997,1600.0,88243.88852159996,28000.0,60243.88852159996
4523,Wheat,34.29466065124996,2625.0,90023.48420953115,30000.0,60023.48420953115
4524,Wheat,34.29466065124996,2625.0,90023.48420953115,30000.0,60023.48420953115
4525,Wheat,38.278280059449976,2350.0,89953.95813970745,30000.0,59953.95813970745
4526,Wheat,38.278280059449976,2350.0,89953.95813970745,30000.0,59953.95813970745
4527,Maize,42.904292524649975,2050.0,87953.79967553244,28000.0,59953.79967553244
4528,Wheat,34.230134446950004,2625.0,89854.10292324376,30000.0,59854.10292324376
4529,Wheat,34.230134446950004,2625.0,89854.10292324376,30000.0,59854.10292324376
4530,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4531,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4532,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4533,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4534,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4535,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4536,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4537,Maize,31.90327881525005,2750.0,87734.01674193764,28000.0,59734.01674193764
4538,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4539,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4540,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4541,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4542,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4543,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4544,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4545,Maize,31.8898728053,2750.0,87697.150214575,28000.0,59697.150214575
4546,Coconut,41.83316795805009,2500.0,104582.91989512523,45000.0,59582.91989512523
4547,Coconut,41.83316795805009,2500.0,104582.91989512523,45000.0,59582.91989512523
4548,Wheat,34.29466065124996,2605.0,89337.59099650616,30000.0,59337.59099650616
4549,Wheat,33.62759427625004,2655.0,89281.26280344387,30000.0,59281.26280344387
4550,Wheat,34.230134446950004,2605.0,89169.50023430475,30000.0,59169.50023430475
4551,Wheat,34.29466065124996,2600.0,89166.11769324991,30000.0,59166.11769324991
4552,Wheat,34.29466065124996,2600.0,89166.11769324991,30000.0,59166.11769324991
4553,Wheat,34.29466065124996,2600.0,89166.11769324991,30000.0,59166.11769324991
4554,Maize,55.15243032599997,1580.0,87140.83991507995,28000.0,59140.83991507995
4555,Wheat,33.62759427625004,2650.0,89113.12483206262,30000.0,59113.12483206262
4556,Wheat,33.62759427625004,2650.0,89113.12483206262,30000.0,59113.12483206262
4557,Wheat,33.62759427625004,2650.0,89113.12483206262,30000.0,59113.12483206262
4558,Wheat,34.230134446950004,2600.0,88998.34956207001,30000.0,58998.34956207001
4559,Wheat,34.230134446950004,2600.0,88998.34956207001,30000.0,58998.34956207001
4560,Wheat,34.230134446950004,2600.0,88998.34956207001,30000.0,58998.34956207001
4561,Maize,55.15243032599997,1575.0,86865.07776344995,28000.0,58865.07776344995
4562,Wheat,34.29466065124996,2590.0,88823.1710867374,30000.0,58823.171086737406
4563,Maize,42.904292524649975,2021.0,86709.5751923176,28000.0,58709.5751923176
4564,Wheat,33.62759427625004,2637.5,88692.7799036095,30000.0,58692.779903609495
4565,Rice,35.149150354499895,2665.0,93672.48569474222,35000.0,58672.48569474222
4566,Wheat,34.230134446950004,2590.0,88656.0482176005,30000.0,58656.0482176005
4567,Wheat,34.29466065124996,2580.0,88480.2244802249,30000.0,58480.224480224904
4568,Wheat,37.6310357997,2350.0,88432.934129295,30000.0,58432.934129295
4569,Wheat,37.6310357997,2350.0,88432.934129295,30000.0,58432.934129295
4570,Wheat,34.230134446950004,2580.0,88313.74687313101,30000.0,58313.74687313101
4571,Wheat,34.29466065124996,2575.0,88308.75117696865,30000.0,58308.75117696865
4572,Wheat,34.29466065124996,2575.0,88308.75117696865,30000.0,58308.75117696865
4573,Wheat,33.62759427625004,2625.0,88272.43497515637,30000.0,58272.43497515637
4574,Wheat,33.62759427625004,2625.0,88272.43497515637,30000.0,58272.43497515637
4575,Rice,35.149150354499895,2650.0,93145.24843942471,35000.0,58145.248439424715
4576,Wheat,34.230134446950004,2575.0,88142.59620089625,30000.0,58142.59620089625
4577,Wheat,34.230134446950004,2575.0,88142.59620089625,30000.0,58142.59620089625
4578,Wheat,34.29466065124996,2570.0,88137.2778737124,30000.0,58137.2778737124
4579,Maize,53.55716727350002,1608.0,86119.92497578803,28000.0,58119.92497578803
4580,Rice,34.93731452734988,2665.0,93107.94321538744,35000.0,58107.94321538744
4581,Wheat,34.230134446950004,2570.0,87971.44552866151,30000.0,57971.44552866151
4582,Maize,42.904292524649975,2000.0,85808.58504929995,28000.0,57808.585049299945
4583,Maize,42.904292524649975,2000.0,85808.58504929995,28000.0,57808.585049299945
4584,Maize,53.55716727350002,1600.0,85691.46763760003,28000.0,57691.46763760003
4585,Maize,53.55716727350002,1600.0,85691.46763760003,28000.0,57691.46763760003
4586,Maize,53.55716727350002,1600.0,85691.46763760003,28000.0,57691.46763760003
4587,Wheat,33.62759427625004,2605.0,87599.88308963136,30000.0,57599.88308963136
4588,Rice,34.93731452734988,2650.0,92583.8834974772,35000.0,57583.8834974772
4589,Maize,55.15243032599997,1550.0,85486.26700529996,28000.0,57486.26700529996
4590,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4591,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4592,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4593,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4594,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4595,Maize,28.4897017438,3000.0,85469.1052314,28000.0,57469.1052314
4596,Wheat,34.29466065124996,2550.0,87451.3846606874,30000.0,57451.3846606874
4597,Wheat,34.29466065124996,2550.0,87451.3846606874,30000.0,57451.3846606874
4598,Wheat,34.29466065124996,2550.0,87451.3846606874,30000.0,57451.3846606874
4599,Wheat,34.29466065124996,2550.0,87451.3846606874,30000.0,57451.3846606874
4600,Wheat,34.29466065124996,2550.0,87451.3846606874,30000.0,57451.3846606874
4601,Wheat,33.62759427625004,2600.0,87431.74511825011,30000.0,57431.74511825011
4602,Wheat,33.62759427625004,2600.0,87431.74511825011,30000.0,57431.74511825011
4603,Wheat,33.62759427625004,2600.0,87431.74511825011,30000.0,57431.74511825011
4604,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4605,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4606,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4607,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4608,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4609,Maize,28.433521692100065,3000.0,85300.56507630019,28000.0,57300.56507630019
4610,Wheat,34.230134446950004,2550.0,87286.8428397225,30000.0,57286.84283972251
4611,Wheat,34.230134446950004,2550.0,87286.8428397225,30000.0,57286.84283972251
4612,Wheat,34.230134446950004,2550.0,87286.8428397225,30000.0,57286.84283972251
4613,Wheat,34.230134446950004,2550.0,87286.8428397225,30000.0,57286.84283972251
4614,Wheat,34.230134446950004,2550.0,87286.8428397225,30000.0,57286.84283972251
4615,Wheat,33.62759427625004,2590.0,87095.46917548761,30000.0,57095.46917548761
4616,Wheat,34.29466065124996,2535.0,86936.96475091866,30000.0,56936.96475091866
4617,Wheat,34.230134446950004,2535.0,86773.39082301826,30000.0,56773.39082301826
4618,Wheat,33.62759427625004,2580.0,86759.19323272511,30000.0,56759.19323272511
4619,Wheat,38.278280059449976,2265.0,86700.3043346542,30000.0,56700.304334654196
4620,Wheat,34.29466065124996,2526.0,86628.3128050574,30000.0,56628.3128050574
4621,Maize,53.55716727350002,1580.0,84620.32429213003,28000.0,56620.324292130026
4622,Wheat,34.29466065124996,2525.0,86594.01814440616,30000.0,56594.01814440616
4623,Wheat,34.29466065124996,2525.0,86594.01814440616,30000.0,56594.01814440616
4624,Wheat,34.29466065124996,2525.0,86594.01814440616,30000.0,56594.01814440616
4625,Wheat,34.29466065124996,2525.0,86594.01814440616,30000.0,56594.01814440616
4626,Wheat,33.62759427625004,2575.0,86591.05526134386,30000.0,56591.05526134386
4627,Wheat,33.62759427625004,2575.0,86591.05526134386,30000.0,56591.05526134386
4628,Wheat,34.230134446950004,2526.0,86465.3196129957,30000.0,56465.31961299571
4629,Wheat,34.230134446950004,2525.0,86431.08947854876,30000.0,56431.08947854876
4630,Wheat,34.230134446950004,2525.0,86431.08947854876,30000.0,56431.08947854876
4631,Wheat,34.230134446950004,2525.0,86431.08947854876,30000.0,56431.08947854876
4632,Wheat,34.230134446950004,2525.0,86431.08947854876,30000.0,56431.08947854876
4633,Wheat,27.8790762347,3100.0,86425.13632757,30000.0,56425.13632757
4634,Wheat,33.62759427625004,2570.0,86422.91728996261,30000.0,56422.917289962614
4635,Wheat,34.29466065124996,2520.0,86422.54484114991,30000.0,56422.54484114991
4636,Maize,53.55716727350002,1575.0,84352.53845576254,28000.0,56352.53845576254
4637,Maize,42.904292524649975,1965.0,84306.93481093721,28000.0,56306.93481093721
4638,Rice,39.695091900600026,2300.0,91298.71137138006,35000.0,56298.711371380065
4639,Maize,42.904292524649975,1964.0,84264.03051841255,28000.0,56264.03051841255
4640,Wheat,34.230134446950004,2520.0,86259.938806314,30000.0,56259.93880631401
4641,Wheat,34.29466065124996,2510.0,86079.59823463741,30000.0,56079.59823463741
